Code,Name,Link
КРИВОЙ РОГ-ЗАПАДНЫЙ,33.309621,47.879102
КРИВОЙ РОГ-СОРТИРОВОЧНЫЙ,33.52651,47.964488
КРУТОЯРКА,35.884911,48.185478
ОСТАНОВОЧНЫЙ ПУНКТ 100 КМ,60.247265469325924,56.11471555704139
ОСТАНОВОЧНЫЙ ПУНКТ 104 КМ,61.56458058667787,54.14776205310661
ОСТАНОВОЧНЫЙ ПУНКТ 107 КМ,59.71999549744782,50.825227044762634
ОСТАНОВОЧНЫЙ ПУНКТ 110 КМ,56.418733600630965,51.747299206810055
ОСТАНОВОЧНЫЙ ПУНКТ 114 КМ,60.76496068131777,53.18132897298843
ОСТАНОВОЧНЫЙ ПУНКТ 1164 КМ,50.981936691139424,53.137327014499895
ОСТАНОВОЧНЫЙ ПУНКТ 117 КМ,56.49537179061392,51.71010824070532
ОСТАНОВОЧНЫЙ ПУНКТ 1177 КМ,51.16360869759247,53.107361516079486
ОСТАНОВОЧНЫЙ ПУНКТ 1181 КМ,51.20754343062685,53.08760286399718
ОСТАНОВОЧНЫЙ ПУНКТ 12 КМ,59.013296728716526,55.11203333515084
ОСТАНОВОЧНЫЙ ПУНКТ 120 КМ,61.60091502046859,55.43186563648621
ОСТАНОВОЧНЫЙ ПУНКТ 1202 КМ,51.5085232174194,53.06249131121408
ОСТАНОВОЧНЫЙ ПУНКТ 1203 КМ,51.54471579654823,53.06309926305456
ОСТАНОВОЧНЫЙ ПУНКТ 1208 КМ,51.5903404609143,53.06007826750145
ОСТАНОВОЧНЫЙ ПУНКТ 1224 КМ,51.78545063249412,53.03341855688456
ОСТАНОВОЧНЫЙ ПУНКТ 1234 КМ,51.90149137065395,53.01500949218548
ОСТАНОВОЧНЫЙ ПУНКТ 1235 КМ,51.92973992673261,52.999087231982266
ОСТАНОВОЧНЫЙ ПУНКТ 1236 КМ,51.95538738501625,52.98463769075395
ОСТАНОВОЧНЫЙ ПУНКТ 1237 КМ,51.98056259883021,52.97036151601046
ОСТАНОВОЧНЫЙ ПУНКТ 1252 КМ,52.06409044983013,52.87183983980676
ОСТАНОВОЧНЫЙ ПУНКТ 1262 КМ,52.18902720739354,52.810670326534776
ОСТАНОВОЧНЫЙ ПУНКТ 127 КМ,62.37187979775457,56.36776865781331
ОСТАНОВОЧНЫЙ ПУНКТ 1272 КМ,52.28884856936624,52.75392290424667
ОСТАНОВОЧНЫЙ ПУНКТ 1275 КМ,52.327249409555336,52.736600681358205
ОСТАНОВОЧНЫЙ ПУНКТ 1277 КМ,52.27423923887879,52.76572196447577
ОСТАНОВОЧНЫЙ ПУНКТ 1290 КМ,52.50285154644219,52.61212358754151
ОСТАНОВОЧНЫЙ ПУНКТ 1295 КМ,52.514098752707994,52.611296594601015
ШАБУНИЧИ,55.683015917304424,58.137672337014834
ШАДРИХА,59.50927135924045,56.97121676038111
ШАЙТАН,61.78302331045847,58.63231889144165
ШАЙТАНКА,60.04065952002875,57.78239723406009
ШАЛЯ,58.733724490164875,57.247374861320445
ШАМАРЫ,58.2236780083114,57.34958231759328
ШАРТАШ,60.64619343781926,56.830209503909394
ШЕСТАКИ,57.365671373123234,58.8391114299347
ШИБАНОВО,57.786598910155064,58.27945106384602
ШИПЕЛОВО,61.72985535575755,56.765255484231126
ШКОЛЬНАЯ,57.36383077036991,57.37487076612791
ШНЫРЫ,54.14713646120828,57.95787306790055
ШПАЛЬНАЯ,59.2167187559476,57.215089254137105
ШУВАКИШ,60.48215260678379,56.92027678932528
ШУМКОВО,57.41934223446203,57.38007610657751
ШУРАЛА,60.20021249839403,57.41417810421822
ШУТЕМ,58.06232157978,57.344288281819054
ШУФРУК,63.551697497248206,57.92788977620588
ЭЛЕКТРОДЕПО,60.51083885781046,56.86418933605276
ЮГ,56.378526576721,57.73605776514986
ЮЖНЫЙ БАЛЫК,72.72332295572896,60.69524449630188
ЮНГ-ЯХ,72.36881932540821,60.474102299555405
ЮНОСТЬ КОМСОМОЛЬСКАЯ,69.1216504463568,58.92774544750261
ЮРМАЧ,63.11531064280407,56.92860516790783
ЮШАЛА,64.26549446829115,57.07396619780064
ЮШКОВО,55.42451602220817,58.17038958948454
ЯГЕЛЬНАЯ (ДО СЫВДАРМЫ),76.693676,66.092511
ЯЗОВАЯ,56.333907402446535,58.06576252837367
ЯЙВА,57.26270941565967,59.32753030934867
ОСТАНОВОЧНЫЙ ПУНКТ 234 КМ,44.833727124475146,52.94323610384672
ОСТАНОВОЧНЫЙ ПУНКТ 236 КМ,39.08561753344033,51.66699711244614
ОСТАНОВОЧНЫЙ ПУНКТ 237 КМ,40.379513953439954,51.11840421660807
ОСТАНОВОЧНЫЙ ПУНКТ 242 КМ,39.13803685645824,52.67517286432002
ОСТАНОВОЧНЫЙ ПУНКТ 242 КМ,40.444471691362665,51.12092789946427
ОСТАНОВОЧНЫЙ ПУНКТ 249 КМ,40.53569150123609,51.1093630386392
ОСТАНОВОЧНЫЙ ПУНКТ 254 КМ,44.92593162313066,53.102732655120775
ОСТАНОВОЧНЫЙ ПУНКТ 259 КМ,40.67996953238673,51.11287833443592
ОСТАНОВОЧНЫЙ ПУНКТ 26 КМ,43.121174251255475,51.7132950674862
ОСТАНОВОЧНЫЙ ПУНКТ 265 КМ,39.467689981295834,52.623626828723
ОСТАНОВОЧНЫЙ ПУНКТ 266 КМ,40.779836847824456,51.13302329707377
ОСТАНОВОЧНЫЙ ПУНКТ 269 КМ,40.80884067641584,51.14093679435988
ОСТАНОВОЧНЫЙ ПУНКТ 280 КМ,40.98586211993032,51.192839765526976
ОСТАНОВОЧНЫЙ ПУНКТ 289 КМ,41.06897275280266,51.17477994853364
ОСТАНОВОЧНЫЙ ПУНКТ 297 КМ,39.80599292067793,52.5052874358987
ОСТАНОВОЧНЫЙ ПУНКТ 3 КМ,39.427375937569145,53.19349009791397
ОСТАНОВОЧНЫЙ ПУНКТ 304 КМ,41.26716874669595,51.149669164470936
ОСТАНОВОЧНЫЙ ПУНКТ 313 КМ,41.37970118588234,51.131204266657335
ОСТАНОВОЧНЫЙ ПУНКТ 316 КМ,41.43446671009089,51.131099435724835
ОСТАНОВОЧНЫЙ ПУНКТ 318 КМ,40.13417074287933,53.66018754980739
ОСТАНОВОЧНЫЙ ПУНКТ 322 КМ,40.14604246886121,53.640984277095896
ОСТАНОВОЧНЫЙ ПУНКТ 327 КМ,41.528287344269174,51.112435390345425
ОСТАНОВОЧНЫЙ ПУНКТ 33 КМ,42.448519842916866,52.39633551360494
ШАРЬЯ,45.52386598609112,58.36604107653767
ШАСТИНСКИЙ (РЗД),37.86240254517556,63.714929750833946
ШАЧА,42.058441502090275,58.1089018600899
ШЕЖАМ,49.960940407409105,62.302094909748014
ШЕКСНА,38.52181008200025,59.20940471766051
ШЕКШЕМА,45.18196589982184,58.34410883773802
ШЕЛЕКСА,40.30970997784009,62.89695901094851
ШЕЛОМОВО,38.23563897022186,59.16832806336065
ШЕСТИОЗЕРСКИЙ,40.209874283744234,61.80661703660048
ШЕСТИХИНО,38.23845450793411,57.93140319245836
ШИЕС,49.07186833729496,61.896133905484156
ШИРИХАНОВСКИЙ,40.28378802214213,61.01617669259016
ШЛЮЗОВАЯ,38.69877755092597,58.080417820749766
ШОЖМА,40.250274060187934,61.93469861336865
ШОР,62.82912410877472,66.81774782175383
ШОРЫГИНО,41.26365149206531,56.659848665284294
ШУНДАНЕЦ,37.293470147048446,63.74086049997107
ШУРАЙ,43.65492365552996,61.03366873289867
ШУШКОВО,39.11775364919846,56.6205845014707
ШУШКОДОМ,41.287078452361236,58.65185201696563
ШУЯ,41.35162874239698,56.85081338139678
ЩИПАХОВСКИЙ,40.240410148394005,61.871537406740124
ЭЖВА,50.73238861607688,61.80156597993287
ЮКАРКА,52.89093334127766,63.2400756361396
ЮКОСТ,58.06362865906807,65.81559512202853
ЮНЬ-ЯГА,63.919869911360934,67.37290716718388
ЮРА,41.15172982439741,61.14689160033942
ЮРИНСКИЙ,38.72411286941112,58.024955694995896
ЮРЬЕВ-ПОЛЬСКИЙ,39.669208,56.485853
ЯВЕНГА,40.157130977839905,60.60656427430112
ПЛАТФОРМА 232 КМ,41.152330846717,55.50079865109836
ПЛАТФОРМА 257 КМ,47.64137678414696,60.36702934124565
ПЛАТФОРМА 27 КМ,53.16454899889062,56.742017310573466
ПЛАТФОРМА 281 КМ,47.382312944234336,60.50635582571345
ПЛАТФОРМА 284 КМ,41.945874475890015,55.56448757097471
ПЛАТФОРМА 306 КМ,42.28219191699285,55.53726646250749
ПЛАТФОРМА 309 КМ,47.21116955656362,60.717564533900756
ПЛАТФОРМА 316 КМ,47.14686627764081,60.77765884017432
ПЛАТФОРМА 32 КМ,48.36967229286952,56.07087795966521
ПЛАТФОРМА 321 КМ,47.095110372489415,60.80682505554092
ПЛАТФОРМА 324 КМ,42.26882623153401,56.14199126328718
ПЛАТФОРМА 341 КМ,44.06501851765024,56.21276015224917
ПЛАТФОРМА 38 КМ,47.249772512971184,55.8935410828272
ПЛАТФОРМА 43 КМ,48.323736781280495,56.15634567621557
ПЛАТФОРМА 46 КМ,40.57521902519452,55.768588562397476
ПЛАТФОРМА 58 КМ,53.516729435923615,56.883272211313496
ПЛАТФОРМА 67 КМ,45.36081121646881,54.50360682635691
ПЛАТФОРМА 67 КМ,41.58630258892078,56.02387395300591
ПЛАТФОРМА 684 КМ,47.64256334115713,55.6137598073393
ПЛАТФОРМА 74 КМ,47.306055986939995,55.659812733527176
ПЛАТФОРМА 746 КМ,48.45335793066903,55.780696095681776
ПЛАТФОРМА 774 КМ,48.78243607196764,55.83346138896396
ПЛАТФОРМА 804 КМ,49.22235558895468,55.87231523539982
ПЛАТФОРМА 81 КМ,41.501830956885726,56.14260095753532
ПЛАТФОРМА 849 КМ,49.82244152723364,56.056607143827456
ПЛАТФОРМА 89 КМ,41.44825766117482,56.21700080609154
ПЛАТФОРМА 9 КМ,29.892998370238697,58.69160271135127
ПЛАТФОРМА 91 КМ,47.488494479714966,55.58708572649161
ПЛАТФОРМА 95 КМ,48.26319882493044,55.106881699464196
ПОДОСИНОВЕЦ,47.07825575330284,60.356666427788504
БАЯРИ,24.567611,56.934697
БЕНЕ,23.061694,56.479347
БИКСТИ,22.985651,56.692794
БИРЗЕ,24.667926,56.583113
БЛИДЕНЕ,22.695954,56.702209
БРЕНГУЛИ,25.567365,57.562035
БРОЦЕНЫ,22.569938,56.695191
БУРЗАВА,27.34178,56.583688
ВАБОЛЕ,26.455385,56.042109
ВАЙНЕДЕ,21.850513,56.415614
ВАНГАЖИ,24.578948,57.076633
НУКУС,59.646221,42.420752
ЯБЛОНЕЦ,28.06186,50.804735
ЯГОТИН,31.794028,50.237566
ЯЗВИНКА,29.676896,50.606906
ЯЛЫНКА,30.75836,50.479156
ЯНОВ,23.734011,49.915348
ЯНПОЛЬ,33.744773,51.910488
ЯРМОЛИНЦЫ,26.800877,49.177777
ЯРОПОВИЧИ,29.269124,50.126007
ЯРОСЛАВКА,31.221316,50.709354
ЯРОШЕНКА,28.272884,48.900579
ЯРЫШЕВКА,28.444489,49.12402
	ХМЫЛОВСКИЙ (РЗД) (ЭКСП.),133.0141010453092,42.8354568376277
АВАН,134.64809492289888,47.48137393836297
АВАХА (РЗД),133.5242512689455,50.70593385739654
АДАРКА,132.9104967196038,44.69613053044723
АДНИКАН (РЗД),132.403810333524,50.94690421306771
АДО-ТЫМОВО,142.67516633809754,51.11752926840009
АКСАКА,138.4838213022064,50.27838359130053
АКУР (РЗД),140.09306278838983,49.8203954558807
АЛАНАП,132.0192226686482,49.976793974357086
АЛОНКА,132.4436774391472,51.36755085559212
АЛЧАН,134.32200811904846,46.63043841884553
АЛЬБА,142.7142329305183,51.31981788522723
АМГАН,131.87548316015622,51.42695130907514
АМГУНЬ,135.09817145796976,51.41709146698872
АМУР,135.0197313062507,48.53672569619672
АМУРСКИЙ,137.05362733861278,50.48199157208438
АМУРСКИЙ ЗАЛИВ,132.05917406486262,43.33268364668407
АМУТ,125.62198585192843,55.279414601822076
АНИСИМОВКА,132.77626742407446,43.17116713965995
АНОСОВСКАЯ,123.97443980536025,54.62553057701184
АПЕТЕНОК,128.6221804960984,54.584904534898776
АРСЕНТЬЕВКА,142.49013649484007,47.908717643300214
АРСЕНЬЕВ,133.2710290524632,44.178759502211115
АРТЕМ,132.15144541476596,43.35025343592981
АРТЕМ-ПРИМОРСКИЙ I,132.19240993421425,43.38049645147858
АРТЕМ-ПРИМОРСКИЙ III,132.29426276669903,43.37490717851564
АРХАРА,130.07455991534394,49.42043994652784
АУР,133.4287691488252,48.62530817357964
АЯМ (РЗД),124.87703364844661,56.05650618421591
БАБСТОВО,132.4302873644174,48.12428040780939
БУРШТЫН,24.647912,49.216626
БУСОВИСКО,22.994176,49.377818
БУЦНЕВ,25.553459,49.484381
БУШТИНО,23.495921,48.057924
ВАДУЛ-СИРЕТ,25.95788,48.030853
ВАДУЛ-СИРЕТ (ЭКСП.БДЖ),25.95788,48.030853
ВАДУЛ-СИРЕТ (ЭКСП.ЧФР),25.95788,48.030853
ВАНЧИКОВЦЫ,26.436574,48.227457
ВАНЬКОВИЧИ,23.09759,49.478575
ВАСИЛЬКОВЦЫ,26.049526,49.092096
ВАСКАУЦЫ,27.14168,48.468408
ВАШКОВЦЫ,25.506692,48.38272
ВЕЛИКА КОПАНЯ,23.162036,48.192145
ВЕЛИКАЯ БЕГАНЬ,22.550768,48.246481
ВЕЛИКИЙ БЕРЕЗНЫЙ,22.452331,48.894721
ВЕЛИКИЙ КУЧУРОВ,25.903891,48.206397
ВЕРБКА,24.692917,51.234032
ВЕРЕНЧАНКА,25.752202,48.539822
ВЕРХНЕСИНЕВИДНОЕ,23.58825,49.091978
ВЕРХНИЕ ГАИ,23.655381,49.300975
ВЕРХНИЕ РЕМЕТЫ,22.853842,48.26269
ВЕРХНИЙ ЛУЖОК,23.016859,49.356646
ВЕРЧАНЫ,23.903038,49.267366
ШКЛЕРЯЙ,24.877324,54.558242
ШУМСКАС (ОП),25.739473,54.607096
ЮКНАЙЧЯЙ,21.580039,55.295698
ЮРЕ,23.596667,54.758662
ЯШЮНАЙ,25.282859,54.450957
ОП 2451 КМ,66.6243725982827,55.25945644356505
ОП 2455 КМ,66.68294027368988,55.25734931356821
ОП 2467 КМ,66.867920589986,55.26657652945251
ОП 248 КМ,60.080970842181664,52.10086196525855
ОП 2481 КМ,67.05533196533462,55.24876391394511
ОП 2485 КМ,67.12120009763719,55.23956546564117
ОП 2486 КМ,67.18325887670717,55.228517553730065
ОП 25 КМ,55.2824211729461,51.93670473612737
ОП 2523 КМ,67.67834396732276,55.12513074781276
ОП 253 КМ,59.9695271445172,52.06228203570234
ОП 254 КМ,50.600488749601475,52.03348651798269
ОП 254 КМ,51.932849652573,52.40530684463678
ОП 2541 КМ,67.93374398687631,55.062275887922944
ОП 2574 КМ,68.42295079703253,54.96232541302589
ОП 2579 КМ,68.49863499815807,54.94662935220934
ОП 2591 КМ,68.6652024053819,54.90960837832861
ОП 26 КМ,55.296416163021284,51.941402934498434
ОП 26 КМ,61.308975973188716,54.92410550281773
ОП 262 КМ,52.00762632872442,52.46151334627943
ОП 2629 КМ,69.21265290889303,54.85688876166605
ОП 2639 КМ,69.37209889698636,54.85705264763905
ОП 265 КМ,59.92063442336012,52.00578916098446
ОП 2695 КМ,70.18382673543724,54.89162359993137
ОП 2698 КМ,70.3618324504209,54.901439452524215
ОП 273 КМ,64.3027477501834,55.83523094364161
ОП 276 КМ,52.14825274974042,52.55058955929339
ОП 28 КМ,59.01876809675721,51.18864091590794
ОП 286 КМ,64.41290120000342,55.77572613124438
ОП 291 КМ,52.298285412396844,52.637678057869884
ОП 294 КМ,59.08793390446048,53.46865191116712
ВСТРЕЧНАЯ-ДОНЕЦКАЯ,39.624256,48.253746
ВЫЕМКА,38.155726,48.792401
ГАВРИЛОВКА,36.800519,48.853438
ГАЛУТА,39.721876,47.922981
ГЛАФИРОВКА,39.30725,48.384808
ГОЛУБОВКА,38.603518,48.650339
ГОРИЦВЕТНЫЙ,38.32619,49.896365
ГОРЛОВКА,38.043392,48.308513
ГОРНЯЦКАЯ,38.533701,48.675076
ГРАКОВКА,38.229433,49.975798
ГРОДОВКА,37.318074,48.223267
ГУСАРОВКА,37.147852,48.884663
ДЕБАЛЬЦЕВО,38.402484,48.334245
ДЕБАЛЬЦЕВО-СОРТИРОВОЧНОЕ,38.458827,48.358389
ДЕКОНСКАЯ,38.085999,48.677563
ДЕМЕНКОВО,39.063941,48.891576
ДЕМУРИНО,36.4777,48.179434
ДОБРОПОЛЬЕ,37.09116,48.450418
ОСТАНОВОЧНЫЙ ПУНКТ 143 КМ,60.614916770328406,52.93988852955495
ОСТАНОВОЧНЫЙ ПУНКТ 1432 КМ,54.04260692857741,51.91691417924781
ОСТАНОВОЧНЫЙ ПУНКТ 1479 КМ,54.66241789948537,51.86741365108168
ОСТАНОВОЧНЫЙ ПУНКТ 1499 КМ,54.92323578102259,51.88365768408374
ОСТАНОВОЧНЫЙ ПУНКТ 15 КМ,60.51219115641875,55.623211842031786
ОСТАНОВОЧНЫЙ ПУНКТ 15 КМ,59.005411337889754,55.08479811266952
ОСТАНОВОЧНЫЙ ПУНКТ 150 КМ,62.669405999932586,56.28217128076062
ОСТАНОВОЧНЫЙ ПУНКТ 1501 КМ,54.95425405552543,51.87261635233107
ОСТАНОВОЧНЫЙ ПУНКТ 1506 КМ,55.01550982866412,51.850467906207435
ОСТАНОВОЧНЫЙ ПУНКТ 1512 КМ,55.068292892096686,51.810312597309014
ОСТАНОВОЧНЫЙ ПУНКТ 1519 КМ,55.08446803823326,51.74859281006515
ОСТАНОВОЧНЫЙ ПУНКТ 152 КМ,61.55742565158147,55.17425971380315
ОСТАНОВОЧНЫЙ ПУНКТ 154 КМ,60.59602381703643,52.838873427754706
ОСТАНОВОЧНЫЙ ПУНКТ 163 КМ,56.958208227774996,51.521394294445045
ОСТАНОВОЧНЫЙ ПУНКТ 169 КМ,57.04676281438137,51.52195815205927
ОСТАНОВОЧНЫЙ ПУНКТ 17 КМ,58.23183829207551,51.43962813043452
ОСТАНОВОЧНЫЙ ПУНКТ 17 КМ,59.99631050769438,54.924222043320576
ОСТАНОВОЧНЫЙ ПУНКТ 170 КМ,63.038763269874764,56.249367864643034
ОСТАНОВОЧНЫЙ ПУНКТ 175 КМ,63.07006799058002,56.239116272579366
ОСТАНОВОЧНЫЙ ПУНКТ 176 КМ,60.501388537697494,52.67022992759295
ОСТАНОВОЧНЫЙ ПУНКТ 1784 КМ,58.00828909374065,54.99593021999763
КАШПЕРОВКА,29.660862,49.423646
КВИТНЕВЫЙ,30.845245,50.534404
КЕЛЬМЕНЦЫ (РЗД),26.816238,48.449677
КИЕВ-ВОЛЫНСКИЙ,30.431859,50.412318
КИЕВ-ДНЕПРОВСКИЙ,30.600499,50.456606
КИЕВ-МОСКОВСКИЙ,30.536494,50.405251
КИЕВ-ПАССАЖИРСКИЙ,30.491067,50.440558
КИЕВ-ПЕТРОВКА,30.501298,50.484579
КИЕВ-ТОВАРНЫЙ,30.511494,50.421203
КИЕВСКАЯ-РУСАНОВКА,30.611629,50.439731
КИЧЕЕВО,30.126351,50.550507
КЛАВДИЕВО,30.018499,50.579407
КЛЕМБОВКА,26.751137,50.060404
КЛЕПАЛЫ,33.953201,51.175619
КЛИВИНЫ,29.61343,51.370705
КЛИМАШЕВКА,27.010418,49.541252
КМИТОВ,28.866562,50.324065
КНЯЖИЧИ,30.783953,50.494235
КОБЫЖЧИ,31.553217,50.827908
КОДНЯ,28.667262,50.114404
КОЖАНКА,29.733221,49.979303
КОЗАК,28.888436,50.32238
КОЛОДЕНКА,27.495293,50.419637
МИХАЙЛЕНКИ,28.299824,49.969379
МОГИЛЕВ-ПОДОЛЬСКИЙ,27.771067,48.462183
МОГИЛЕВКА,28.276297,49.09206
МОГИЛЯНЫ,26.563587,50.414941
МОНЧИН,29.005532,49.413789
МОТОВИЛОВКА,30.101539,50.179345
МОЩАНИЦА,28.357092,51.239056
МУКША,26.667316,48.596139
МУРАВЕЙКА,31.565416,51.423174
МЫТКИ,27.766261,48.972094
МЫТЛАНОВКА,28.243724,48.926205
НАКАЗНОЙ ПОСТ (РЗД),29.432761,49.410225
НАРКЕВИЧИ,26.626236,49.509359
НЕГИН,26.601748,48.830183
НЕДАНЧИЧИ,30.630521,51.508657
НЕЖИН,31.896364,51.01922
НЕМЕРЧИ,27.758086,48.680121
НЕМЕШАЕВО,30.100003,50.558582
НЕМИРОВ,28.875366,48.990253
НЕПЛЮЕВО,33.860665,51.978512
НЕСТЕРОВЦЫ,26.736118,48.977789
НИЗКОВКА,32.073943,51.667043
НОВАЯ БОРОВАЯ,28.624421,50.695576
НОВАЯ БЫСТРА,28.742595,50.2292
НОВАЯ ВОЛИЦА,29.68402,50.041333
НОВАЯ ВЫГОДА,28.518824,50.331633
НОВАЯ ГРЕБЛЯ,28.727934,49.42824
АБАМЕЛИКОВО,29.256323,47.98168
АДАБАШ,31.479815,48.353091
АККАРЖА,30.559078,46.330604
АЛЕЕВКА,32.974639,48.720835
АЛЕЩА,29.318612,55.73259
АЛИЯГА,29.184377,45.786702
АННОВКА,31.184701,47.328494
АРЦЫЗ,29.421146,45.996466
БАЙДАКОВКА,33.160114,48.611486
БАЙКОВЩИНА,32.264835,49.90269
БАЛАКЛЕЯ 1,36.870659,49.464402
БАЛАКЛЕЯ 2,36.870659,49.464402
БАЛОВНОЕ,31.934057,47.088586
БАЛТА,29.619198,47.872079
БАНДУРКА,31.03019,48.126742
БАРАБОЙ,30.517199,46.251424
БАРВИНОК,32.504865,47.476967
БАШТАНКА,32.493348,47.413394
БЕЛАЯ КРИНИЦА,33.198625,47.353047
БЕЛГОРОД-ДНЕСТРОВСКИЙ,30.339027,46.184902
БЕЛОЗЕРЬЕ,31.950991,49.308276
БЕНЯКОНЕ,25.351868,54.23851
РУЙГА,36.112462907415136,63.97020979650533
РУСАНОВО,31.5102495666167,56.28785723389286
РУСАНОВСКАЯ,31.273128731284597,59.783052732396904
РУСЫНЯ,30.21829283571165,58.65066635428039
РУЧКИ,35.739841159260855,57.818478329098895
РУЧЬИ,30.440871090806894,60.00402775821518
РУЧЬИ-КАРЕЛЬСКИЕ,32.1911157443109,67.00479284607587
РЫБАЦКОЕ,30.501647972522335,59.8310832552345
РЮТТЮ,30.598751155749806,61.80600641726077
РЯБОВО,31.12614463742722,59.41682605664022
РЯДЧИНО,33.547622610878484,57.92588900722075
САБЛИНО,30.75712697598995,59.63528565899309
САБОРЫ,30.283398522475622,59.577429605179475
САВЕЛОВО,37.376946908073094,56.855861158292704
САДЫ,30.969808912363266,59.93734939901178
САЛА,28.425471845577018,59.37709330449781
САЛА (ЭКСП.),28.43075674657445,59.377342979246485
САЛКА,28.761656603393384,59.49181840629981
САЛМИ,31.841406083675118,61.37394106086212
САМОЛУКОВО,30.185571962810055,56.65432755055936
САНАТОРИЙ,35.75486323233772,56.92850123209184
САНДОВО,36.40422499203433,58.46234686655924
САНКТ-ПЕТЕРБУРГ-ФИНЛЯНДСКИЙ (ЭКСП.),30.35878741555113,59.95939076515407
САНКТ-ПЕТЕРБУРГ-БАЛТИЙСКИЙ,30.29899240859798,59.90600793436185
САНКТ-ПЕТЕРБУРГ-БАЛТИЙСКИЙ,30.298910440475286,59.9054358626447
САНКТ-ПЕТЕРБУРГ-ВИТЕБСКИЙ,30.330266659524327,59.91883931330697
САНКТ-ПЕТЕРБУРГ-ГЛАВНЫЙ,30.36255454345735,59.92869995901485
САНКТ-ПЕТЕРБУРГ-ТОВ.-ВИТЕБСКИЙ,30.3470550239422,59.887400864192315
САНКТ-ПЕТЕРБУРГ-ТОВ.-МОСКОВСКИЙ,30.364552784655643,59.92265016082043
ОП 87 КМ,36.37768319163465,45.36495290740526
ОП 93 КМ,35.3038030574387,45.19527831419677
ОП 94 КМ,36.460152794045946,45.37091200093337
ОП 99 КМ,36.49817829115089,45.377723885670235
ОП АМЕТХАН-СУЛТАН,33.626028915730124,45.14459039603131
ОП МАМУТ,34.425632352626316,45.79463829454397
ОП ОСТ. ПУНКТ ТЕМЕШ,33.65738393911416,45.15010427879123
ОСТАНИНО,35.90774078125748,45.329947643757336
ОСТРЯКОВО,34.02800172848786,45.116383306341646
ОТРАДНАЯ,34.341641760675884,45.6071926996811
ПАХАРЕВКА,34.16271821366923,45.829528646976
ПЕТРОВО,35.537830512062506,45.22904423229938
ПОЧТОВАЯ,33.96421722570374,44.83647422752617
ПРЕСНОВОДНАЯ,36.037077385558206,45.35471373389091
ПРИБРЕЖНАЯ,33.49900787216229,45.15187934180276
ПРОЛЕТНАЯ,34.0714754787891,45.2016727892041
САКИ,33.59824666948379,45.14487139890027
САМОХВАЛОВО,33.89837945767182,44.79921494903683
САПУНГУРОВСКИЙ,33.61487695734598,44.53787270088481
СЕВАСТОПОЛЬ,33.528878297413506,44.5949906834238
СЕВАСТОПОЛЬ ЭКСП.,33.491818430548726,44.5540142595335
СЕВАСТОПОЛЬ-ТОВАРНЫЙ,33.49004549038996,44.55499811082457
СЕМИСОТКА,35.57130292829278,45.24298300242393
СЕМЬ КОЛОДЕЗЕЙ,35.7728683225753,45.29924494195392
СИМФЕРОПОЛЬ,34.08179537926027,44.962193044372356
СИМФЕРОПОЛЬ-ГРУЗОВОЙ,34.036522498007926,45.02456304387889
СИРЕНЬ,33.79540409457003,44.702289948545754
СОЛЕНОЕ ОЗЕРО,34.449197320030564,45.88407416096208
СОЛЕНОЕ ОЗЕРО ЭКСП.,34.46525651348235,45.93321408980136
СОЛНЫШКО,33.47978420395217,45.161117674407016
ДОЛЖАНСКАЯ,39.659308,48.049275
ДОЛЖАНСКАЯ-НОВАЯ,39.621849,48.06739
ДОЛОМИТ,38.132442,48.408145
ДОЛЯ,37.68553,47.882069
ДОНЕЦ,39.457439,48.648411
ДОНЕЦК,37.738908,48.037221
ДОНЕЦК II,37.867618,48.00894
ДОНЕЦК-ЛИСКИ,37.926207,48.066511
ДОНЕЦК-СЕВЕРНЫЙ,37.786384,48.09325
ДОРОГОБУЖ,33.299254,54.914721
ДОРОЖНЫЙ,38.784825,48.619795
ДРОНОВО,38.620182,48.062784
ДРУЖКОВКА,37.550944,48.623779
ДУБОВО,36.703833,48.808916
ДЫЛЕЕВКА,37.860935,48.432141
ЕЛЕНОВКА,37.650469,47.83507
ЕНАКИЕВО,38.196698,48.225194
ЖЕЛАННАЯ,37.431226,48.213326
ЖИТЛОВКА,38.220944,49.105769
ЗАБИРКИНО,38.404748,48.979841
ЗАВОДСКАЯ ПЛОЩАДКА,37.605571,47.137359
ЗАЧАТЬЕВСКАЯ,37.198481,47.469463
ЗЕМЛЯНКИ 1,37.893211,48.169556
БРАЗОЛЬ,39.146514,48.398605
БРАТКИ (РЗД),39.601142,48.4644
БРАУНОВКА,38.848192,48.178809
БРУСИН,37.766792,48.929667
БУЛАВИН,38.357012,48.303437
БУНКЕРНАЯ,38.349008,48.147582
ВАЛУЙСКАЯ,39.535152,48.680145
ВАЛЬЯНОВКА,37.905015,48.611069
ВАЛЬЯНОВСКИЙ,39.537766,48.067872
ВЕЛИКО-АНАДОЛЬ,37.486257,47.692027
ВЕНГЕРОВКА,38.386054,48.737
ВЕРГУНКА (РЗД),39.408265,48.635314
ВЕРОЛЮБОВКА,37.676807,48.595859
ВЕСЕЛЕНЬКАЯ,39.387918,48.607685
ВЕТЕРОК,36.832795,48.786756
ВЗРЫВНОЙ,39.584425,48.18749
ВОДОПРОВОД,38.682399,48.687711
ВОЗГОРЬЕ,38.479344,48.654357
ВОЙКОВО,38.164251,47.692639
ВОЛНОВАХА,37.488664,47.602094
ВОЛОДИНО,38.314324,49.038303
